survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
LFS 2024-25,Division,Balochistan,Sibi,NA,Demographics,Population (extrapolated),persons,pct,1098302,1098302,100,3752
LFS 2024-25,Division,Balochistan,Zhob,NA,Demographics,Population (extrapolated),persons,pct,973341,973341,100,2871
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Demographics,Population (extrapolated),persons,pct,2375181,2375181,100,2801
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Demographics,Population (extrapolated),persons,pct,2197976,2197976,100,2654
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Demographics,Population (extrapolated),persons,pct,2701678,2701678,100,4268
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Demographics,Population (extrapolated),persons,pct,6406944,6406944,100,11972
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Demographics,Population (extrapolated),persons,pct,3717055,3717055,100,4458
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Demographics,Population (extrapolated),persons,pct,10949246,10949246,100,16656
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Demographics,Population (extrapolated),persons,pct,5088634,5088634,100,6783
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Demographics,Population (extrapolated),persons,pct,11655010,11655010,100,17146
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Demographics,Population (extrapolated),persons,pct,13383515,13383515,100,14846
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Demographics,Population (extrapolated),persons,pct,15137468,15137468,100,17119
LFS 2024-25,Division,Punjab,Faisalabad,NA,Demographics,Population (extrapolated),persons,pct,15648722,15648722,100,15999
LFS 2024-25,Division,Punjab,Gujranwala,NA,Demographics,Population (extrapolated),persons,pct,18667665,18667665,100,20575
LFS 2024-25,Division,Punjab,Lahore,NA,Demographics,Population (extrapolated),persons,pct,23211247,23211247,100,20321
LFS 2024-25,Division,Punjab,Multan,NA,Demographics,Population (extrapolated),persons,pct,15095604,15095604,100,15378
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Demographics,Population (extrapolated),persons,pct,12689811,12689811,100,13087
LFS 2024-25,Division,Punjab,Sahiwal,NA,Demographics,Population (extrapolated),persons,pct,8605906,8605906,100,9241
LFS 2024-25,Division,Punjab,Sargodha,NA,Demographics,Population (extrapolated),persons,pct,10222405,10222405,100,11383
LFS 2024-25,Division,Sindh,Hyderabad,NA,Demographics,Population (extrapolated),persons,pct,12149665,12149665,100,17790
LFS 2024-25,Division,Sindh,Karachi,NA,Demographics,Population (extrapolated),persons,pct,20146080,20146080,100,24339
LFS 2024-25,Division,Sindh,Larkana,NA,Demographics,Population (extrapolated),persons,pct,8528066,8528066,100,12814
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Demographics,Population (extrapolated),persons,pct,4076591,4076591,100,5817
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Demographics,Population (extrapolated),persons,pct,6213302,6213302,100,8081
LFS 2024-25,Division,Sindh,Sukkur,NA,Demographics,Population (extrapolated),persons,pct,7386867,7386867,100,10356
LFS 2024-25,Division,Balochistan,Kalat,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1827221,644940,35.3,7321
LFS 2024-25,Division,Balochistan,Loralai,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,582287,301701,51.81,1858
LFS 2024-25,Division,Balochistan,Mekran,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1418373,534165,37.66,2321
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1254683,706614,56.32,3914
LFS 2024-25,Division,Balochistan,Quetta,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,2533694,910177,35.92,6174
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,604679,209962,34.72,1743
LFS 2024-25,Division,Balochistan,Sibi,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,713428,336244,47.13,2416
LFS 2024-25,Division,Balochistan,Zhob,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,618070,226505,36.65,1816
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1701052,764269,44.93,2005
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1554912,721421,46.4,1881
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,1934908,764097,39.49,3053
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,4664275,2051481,43.98,8560
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,2667560,981419,36.79,3191
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,7471643,3042081,40.72,11482
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,3712282,1430200,38.53,4967
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,8308656,3206441,38.59,12364
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,9399509,5071393,53.95,10390
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,10285792,5738399,55.79,11549
LFS 2024-25,Division,Punjab,Faisalabad,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,11501851,5533461,48.11,11683
LFS 2024-25,Division,Punjab,Gujranwala,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,14034164,5965942,42.51,15447
LFS 2024-25,Division,Punjab,Lahore,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,17233504,7421198,43.06,15032
LFS 2024-25,Division,Punjab,Multan,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,10809908,5534216,51.2,10980
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,9362237,3985994,42.58,9728
LFS 2024-25,Division,Punjab,Sahiwal,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,6404293,3287495,51.33,6879
LFS 2024-25,Division,Punjab,Sargodha,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,7585520,3590214,47.33,8420
LFS 2024-25,Division,Sindh,Hyderabad,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,8190892,3546382,43.3,11946
LFS 2024-25,Division,Sindh,Karachi,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,15664899,5915352,37.76,18911
LFS 2024-25,Division,Sindh,Larkana,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,5448110,2702939,49.61,8127
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,3212773,1447265,45.05,4595
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,4140114,2107692,50.91,5378
LFS 2024-25,Division,Sindh,Sukkur,NA,Labour Force,Labour force participation rate (10+),% of population 10+,pct,4773263,2221411,46.54,6654
LFS 2024-25,Division,Balochistan,Kalat,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,847232,58393,6.89,3421
LFS 2024-25,Division,Balochistan,Loralai,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,255048,83924,32.91,817
LFS 2024-25,Division,Balochistan,Mekran,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,659260,31844,4.83,1076
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,569253,216159,37.97,1776
LFS 2024-25,Division,Balochistan,Quetta,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,1151815,72874,6.33,2804
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,261437,9145,3.5,755
LFS 2024-25,Division,Balochistan,Sibi,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,319129,60081,18.83,1080
LFS 2024-25,Division,Balochistan,Zhob,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,269082,13086,4.86,790
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,824390,205761,24.96,972
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,705268,147234,20.88,855
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,930022,114458,12.31,1469
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,2270843,481430,21.2,4150
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,1349326,208952,15.49,1594
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,3684485,681612,18.5,5654
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,1891286,277183,14.66,2527
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,3993136,577725,14.47,5948
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,4526788,1513660,33.44,5010
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,5134834,2162736,42.12,5759
LFS 2024-25,Division,Punjab,Faisalabad,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,5501376,1537608,27.95,5626
LFS 2024-25,Division,Punjab,Gujranwala,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,7169169,1480991,20.66,7954
LFS 2024-25,Division,Punjab,Lahore,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,8405930,1666109,19.82,7354
LFS 2024-25,Division,Punjab,Multan,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,5437215,1842753,33.89,5531
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,4731750,1053963,22.27,4915
LFS 2024-25,Division,Punjab,Sahiwal,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,3116363,990252,31.78,3349
LFS 2024-25,Division,Punjab,Sargodha,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,3774433,996080,26.39,4188
LFS 2024-25,Division,Sindh,Hyderabad,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,3909986,516398,13.21,5697
LFS 2024-25,Division,Sindh,Karachi,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,7521702,565528,7.52,9080
LFS 2024-25,Division,Sindh,Larkana,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,2622193,676388,25.79,3913
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,1510160,310947,20.59,2161
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,2007692,579591,28.87,2601
LFS 2024-25,Division,Sindh,Sukkur,NA,Labour Force,Female labour force participation rate (10+),% of women 10+,pct,2258898,476068,21.08,3151
LFS 2024-25,Division,Balochistan,Kalat,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,979989,586547,59.85,3900
LFS 2024-25,Division,Balochistan,Loralai,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,327239,217777,66.55,1041
LFS 2024-25,Division,Balochistan,Mekran,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,759114,502321,66.17,1245
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,685430,490456,71.55,2138
LFS 2024-25,Division,Balochistan,Quetta,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,1381878,837303,60.59,3370
LFS 2024-25,Division,Balochistan,Rakhshan,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,343242,200818,58.51,988
LFS 2024-25,Division,Balochistan,Sibi,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,394299,276163,70.04,1336
LFS 2024-25,Division,Balochistan,Zhob,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,348988,213419,61.15,1026
LFS 2024-25,Division,Islamabad ICT,Islamabad,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,876661,558509,63.71,1033
LFS 2024-25,Division,Khyber Pakhtunkhwa,Bannu,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,849645,574188,67.58,1026
LFS 2024-25,Division,Khyber Pakhtunkhwa,Dera Ismail Khan,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,1004886,649639,64.65,1584
LFS 2024-25,Division,Khyber Pakhtunkhwa,Hazara,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,2393433,1570051,65.6,4410
LFS 2024-25,Division,Khyber Pakhtunkhwa,Kohat,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,1318233,772468,58.6,1597
LFS 2024-25,Division,Khyber Pakhtunkhwa,Malakand,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,3787158,2360469,62.33,5828
LFS 2024-25,Division,Khyber Pakhtunkhwa,Mardan,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,1820996,1153017,63.32,2440
LFS 2024-25,Division,Khyber Pakhtunkhwa,Peshawar,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,4315520,2628717,60.91,6416
LFS 2024-25,Division,Punjab,Bahawalpur,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,4872721,3557733,73.01,5380
LFS 2024-25,Division,Punjab,Dera Ghazi Khan,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,5150958,3575663,69.42,5790
LFS 2024-25,Division,Punjab,Faisalabad,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,6000475,3995853,66.59,6057
LFS 2024-25,Division,Punjab,Gujranwala,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,6864995,4484951,65.33,7493
LFS 2024-25,Division,Punjab,Lahore,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,8827574,5755089,65.19,7678
LFS 2024-25,Division,Punjab,Multan,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,5372693,3691464,68.71,5449
LFS 2024-25,Division,Punjab,Rawalpindi,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,4630487,2932031,63.32,4813
LFS 2024-25,Division,Punjab,Sahiwal,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,3287930,2297244,69.87,3530
LFS 2024-25,Division,Punjab,Sargodha,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,3811087,2594134,68.07,4232
LFS 2024-25,Division,Sindh,Hyderabad,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,4280906,3029984,70.78,6249
LFS 2024-25,Division,Sindh,Karachi,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,8143196,5349825,65.7,9831
LFS 2024-25,Division,Sindh,Larkana,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,2825917,2026551,71.71,4214
LFS 2024-25,Division,Sindh,Mirpur Khas,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,1702613,1136318,66.74,2434
LFS 2024-25,Division,Sindh,Shaheed Benazirabad,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,2132422,1528101,71.66,2777
LFS 2024-25,Division,Sindh,Sukkur,NA,Labour Force,Male labour force participation rate (10+),% of men 10+,pct,2514365,1745342,69.41,3503
LFS 2024-25,Division,Balochistan,Kalat,NA,Labour Force,Employment-to-population ratio (10+),% of population 10+,pct,1827221,570564,31.23,7321
LFS 2024-25,Division,Balochistan,Loralai,NA,Labour Force,Employment-to-population ratio (10+),% of population 10+,pct,582287,293759,50.45,1858
LFS 2024-25,Division,Balochistan,Mekran,NA,Labour Force,Employment-to-population ratio (10+),% of population 10+,pct,1418373,524567,36.98,2321
LFS 2024-25,Division,Balochistan,Nasirabad,NA,Labour Force,Employment-to-population ratio (10+),% of population 10+,pct,1254683,689207,54.93,3914
